,GT,Predict
35271,2.0,3.111
35272,2.0,3.068
35273,2.0,3.081
35274,1.0,3.055
35275,5.0,3.094
35276,2.0,3.035
35277,4.0,3.107
35278,3.0,3.027
35279,4.0,3.059
35280,3.0,3.045
35281,5.0,3.091
35282,4.0,3.067
35283,3.0,3.085
35284,5.0,3.036
35285,4.0,3.064
35286,3.0,3.052
35287,5.0,3.051
35288,4.0,3.013
35289,4.0,3.049
35290,3.0,3.011
35291,4.0,3.091
35292,4.0,3.048
35293,5.0,2.968
35294,4.0,3.029
35295,5.0,3.091
35296,2.0,3.065
35297,4.0,3.028
35298,4.0,3.088
35299,2.0,3.003
35300,4.0,3.123
35301,5.0,3.054
35302,3.0,3.066
35303,3.0,3.108
35304,2.0,3.059
35305,3.0,3.07
35306,3.0,3.089
35307,3.0,3.065
35308,4.0,3.082
35309,3.0,3.104
35310,3.0,3.037
35311,4.0,3.107
35312,5.0,3.055
35313,5.0,3.027
35314,5.0,3.059
35315,5.0,3.06
35316,4.0,3.045
35317,4.0,3.091
35318,4.0,3.085
35319,5.0,3.044
35320,5.0,3.033
35321,4.0,3.064
35322,5.0,3.12
35323,4.0,3.096
35324,5.0,3.027
35325,2.0,3.11
35326,5.0,3.051
35327,4.0,3.019
35328,5.0,3.013
35329,4.0,3.049
35330,4.0,3.065
35331,5.0,3.131
35332,4.0,3.011
35333,3.0,3.069
35334,5.0,3.055
35335,4.0,2.968
35336,4.0,3.049
35337,3.0,3.067
35338,4.0,3.073
35339,5.0,3.099
35340,4.0,3.064
35341,5.0,3.072
35342,5.0,3.014
35343,4.0,3.061
35344,5.0,3.024
35345,5.0,3.021
35346,5.0,3.028
35347,2.0,3.003
35348,5.0,3.123
35349,5.0,3.033
35350,5.0,3.087
35351,4.0,3.081
35352,5.0,3.061
35353,5.0,3.077
35354,5.0,3.1
35355,5.0,3.012
35356,5.0,3.075
35357,5.0,3.01
35358,5.0,3.053
35359,5.0,3.055
35360,4.0,3.108
35361,5.0,3.099
35362,5.0,3.1
35363,5.0,3.099
35364,5.0,3.077
35365,5.0,3.114
35366,5.0,3.039
35367,4.0,3.083
35368,5.0,3.071
35369,5.0,3.079
35370,5.0,3.054
35371,5.0,3.045
35372,5.0,3.036
35373,4.0,3.057
35374,5.0,3.111
35375,2.0,3.062
35376,5.0,3.076
35377,5.0,3.094
35378,3.0,3.107
35379,3.0,3.059
35380,3.0,3.027
35381,4.0,3.059
35382,4.0,3.045
35383,4.0,3.116
35384,4.0,3.036
35385,3.0,3.093
35386,4.0,3.064
35387,3.0,3.087
35388,3.0,3.072
35389,3.0,3.014
35390,4.0,3.051
35391,4.0,3.027
35392,4.0,3.051
35393,2.0,3.014
35394,5.0,3.086
35395,5.0,3.019
35396,5.0,3.04
35397,3.0,3.083
35398,4.0,3.073
35399,5.0,3.051
35400,3.0,3.013
35401,3.0,3.049
35402,4.0,3.01
35403,3.0,3.068
35404,2.0,3.039
35405,2.0,3.131
35406,3.0,3.085
35407,3.0,3.036
35408,4.0,3.091
35409,4.0,3.122
35410,3.0,3.005
35411,4.0,3.013
35412,4.0,3.048
35413,5.0,3.051
35414,4.0,3.055
35415,5.0,2.968
35416,5.0,3.049
35417,5.0,3.05
35418,3.0,3.067
35419,3.0,3.102
35420,4.0,3.091
35421,3.0,3.086
35422,3.0,3.068
35423,3.0,3.049
35424,3.0,3.064
35425,2.0,3.024
35426,3.0,3.069
35427,3.0,3.028
35428,4.0,3.088
35429,3.0,3.091
35430,4.0,3.123
35431,4.0,3.062
35432,3.0,3.033
35433,3.0,3.087
35434,4.0,3.032
35435,2.0,3.096
35436,3.0,3.085
35437,3.0,3.07
35438,5.0,3.081
35439,4.0,3.054
35440,5.0,3.061
35441,3.0,3.055
35442,2.0,3.066
35443,4.0,3.078
35444,4.0,3.011
35445,4.0,3.05
35446,3.0,3.012
35447,5.0,3.075
35448,3.0,3.043
35449,4.0,3.092
35450,4.0,3.036
35451,4.0,3.063
35452,4.0,3.08
35453,3.0,3.076
35454,3.0,3.108
35455,2.0,3.099
35456,5.0,3.103
35457,4.0,3.099
35458,3.0,3.054
35459,1.0,3.098
35460,5.0,3.07
35461,4.0,3.016
35462,3.0,3.088
35463,5.0,3.114
35464,5.0,3.049
35465,4.0,3.083
35466,3.0,3.002
35467,4.0,3.07
35468,3.0,3.017
35469,4.0,3.082
35470,2.0,3.061
35471,3.0,3.091
35472,3.0,3.076
35473,1.0,3.067
35474,2.0,3.073
35475,3.0,3.055
35476,3.0,3.081
35477,5.0,3.044
35478,3.0,3.062
35479,3.0,3.094
35480,4.0,3.035
35481,2.0,3.083
35482,1.0,3.025
35483,2.0,3.094
35484,3.0,3.107
35485,4.0,3.077
35486,4.0,3.059
35487,4.0,3.06
35488,3.0,3.045
35489,4.0,3.045
35490,5.0,3.091
35491,4.0,3.067
35492,4.0,3.116
35493,1.0,3.036
35494,2.0,2.997
35495,4.0,3.064
35496,2.0,3.052
35497,4.0,3.087
35498,3.0,3.056
35499,5.0,3.051
35500,3.0,3.046
35501,2.0,3.096
35502,4.0,3.051
35503,2.0,3.014
35504,4.0,3.019
35505,4.0,3.04
35506,5.0,3.051
35507,3.0,3.049
35508,4.0,3.039
35509,1.0,3.011
35510,5.0,3.122
35511,5.0,3.005
35512,3.0,2.968
35513,1.0,3.029
35514,4.0,3.102
35515,4.0,3.091
35516,4.0,3.021
35517,3.0,3.028
35518,5.0,3.05
35519,2.0,3.088
35520,5.0,3.062
35521,4.0,3.033
35522,4.0,3.07
35523,4.0,3.054
35524,4.0,3.078
35525,3.0,3.066
35526,4.0,3.075
35527,5.0,3.043
35528,2.0,3.094
35529,5.0,3.092
35530,5.0,3.053
35531,4.0,3.063
35532,5.0,3.108
35533,4.0,3.005
35534,4.0,3.059
35535,4.0,3.016
35536,2.0,3.07
35537,4.0,3.088
35538,3.0,3.039
35539,1.0,3.085
35540,4.0,3.082
35541,3.0,3.028
35542,2.0,3.045
35543,4.0,3.081
35544,5.0,3.111
35545,4.0,3.087
35546,1.0,3.092
35547,2.0,3.123
35548,2.0,3.063
35549,3.0,3.094
35550,1.0,3.064
35551,4.0,3.054
35552,2.0,3.095
35553,3.0,3.081
35554,4.0,3.067
35555,4.0,3.089
35556,2.0,3.1
35557,3.0,3.069
35558,4.0,3.03
35559,2.0,3.077
35560,3.0,3.094
35561,2.0,3.107
35562,4.0,3.027
35563,5.0,3.059
35564,3.0,3.091
35565,5.0,3.085
35566,1.0,3.033
35567,1.0,3.064
35568,5.0,3.019
35569,5.0,3.069
35570,5.0,2.968
35571,3.0,3.028
35572,5.0,3.091
35573,5.0,3.087
35574,4.0,3.076
35575,1.0,3.108
35576,1.0,3.099
35577,1.0,3.045
35578,1.0,3.081
35579,1.0,3.072
35580,5.0,3.05
35581,4.0,3.107
35582,3.0,3.077
35583,4.0,3.027
35584,4.0,3.059
35585,3.0,3.045
35586,4.0,3.091
35587,5.0,3.085
35588,4.0,3.033
35589,5.0,3.056
35590,4.0,3.051
35591,5.0,3.019
35592,4.0,3.033
35593,5.0,2.968
35594,4.0,3.024
35595,5.0,3.021
35596,4.0,3.028
35597,2.0,3.05
35598,3.0,3.088
35599,4.0,3.091
35600,5.0,3.033
35601,5.0,3.087
35602,5.0,3.054
35603,5.0,3.061
35604,5.0,3.066
35605,5.0,3.01
35606,5.0,3.076
35607,3.0,3.055
35608,4.0,3.108
35609,5.0,3.1
35610,3.0,3.099
35611,5.0,3.083
35612,5.0,3.085
35613,4.0,3.079
35614,5.0,3.082
35615,5.0,3.061
35616,1.0,3.059
35617,3.0,3.107
35618,3.0,3.027
35619,4.0,3.067
35620,3.0,3.033
35621,4.0,3.064
35622,3.0,3.065
35623,4.0,3.077
35624,2.0,3.044
35625,2.0,3.069
35626,3.0,2.968
35627,2.0,3.085
35628,4.0,3.076
35629,4.0,3.065
35630,4.0,3.072
35631,3.0,3.03
35632,1.0,3.107
35633,2.0,3.077
35634,3.0,3.027
35635,2.0,3.044
35636,3.0,3.033
35637,2.0,3.065
35638,5.0,3.069
35639,4.0,3.102
35640,5.0,3.091
35641,4.0,3.033
35642,4.0,3.076
35643,2.0,3.099
35644,4.0,3.039
35645,3.0,3.064
35646,3.0,3.082
35647,4.0,3.058
35648,4.0,3.06
35649,1.0,3.057
35650,3.0,3.033
35651,4.0,3.032
35652,1.0,3.095
35653,4.0,3.03
35654,4.0,3.107
35655,3.0,3.077
35656,5.0,3.027
35657,4.0,3.059
35658,4.0,3.045
35659,4.0,3.091
35660,4.0,3.044
35661,4.0,3.033
35662,4.0,2.997
35663,5.0,3.064
35664,5.0,3.027
35665,4.0,3.051
35666,3.0,3.049
35667,3.0,3.029
35668,4.0,3.024
35669,4.0,3.021
35670,3.0,3.091
35671,4.0,3.08
35672,4.0,3.033
35673,4.0,3.055
35674,4.0,3.099
35675,5.0,3.059
35676,4.0,3.046
35677,4.0,3.096
35678,4.0,3.072
35679,4.0,3.072
35680,2.0,3.107
35681,3.0,3.077
35682,3.0,3.027
35683,2.0,3.059
35684,3.0,3.044
35685,2.0,3.064
35686,5.0,3.05
35687,3.0,3.044
35688,4.0,3.069
35689,3.0,3.028
35690,5.0,3.091
35691,4.0,3.033
35692,2.0,3.01
35693,4.0,3.076
35694,4.0,3.108
35695,3.0,3.071
35696,4.0,3.064
35697,5.0,3.036
35698,3.0,3.057
35699,4.0,3.062
35700,4.0,3.081
35701,2.0,3.072
35702,2.0,3.095
35703,3.0,3.034
35704,3.0,3.107
35705,3.0,3.077
35706,3.0,3.091
35707,5.0,3.067
35708,4.0,3.064
35709,3.0,3.065
35710,4.0,3.046
35711,5.0,3.027
35712,4.0,3.049
35713,4.0,3.051
35714,5.0,3.019
35715,4.0,3.065
35716,5.0,2.968
35717,4.0,3.085
35718,4.0,3.055
35719,3.0,3.059
35720,3.0,3.065
35721,3.0,3.096
35722,3.0,3.107
35723,3.0,3.059
35724,4.0,3.056
35725,4.0,3.051
35726,2.0,3.131
35727,4.0,3.033
35728,5.0,3.087
35729,3.0,3.076
35730,5.0,3.099
35731,3.0,3.07
35732,4.0,3.054
35733,4.0,3.091
35734,4.0,3.107
35735,3.0,3.077
35736,4.0,3.059
35737,2.0,3.045
35738,3.0,3.091
35739,4.0,3.044
35740,5.0,3.064
35741,3.0,3.056
35742,5.0,3.044
35743,5.0,3.049
35744,4.0,3.024
35745,4.0,3.028
35746,3.0,3.088
35747,5.0,3.066
35748,3.0,3.037
35749,4.0,3.071
35750,4.0,3.067
35751,4.0,3.081
35752,4.0,3.09
35753,4.0,3.107
35754,4.0,3.059
35755,4.0,3.027
35756,4.0,3.059
35757,5.0,3.045
35758,5.0,3.033
35759,4.0,2.997
35760,5.0,3.064
35761,4.0,3.052
35762,3.0,3.056
35763,5.0,3.027
35764,5.0,3.051
35765,4.0,3.086
35766,4.0,3.019
35767,5.0,3.04
35768,5.0,3.051
35769,4.0,3.049
35770,2.0,3.01
35771,4.0,3.065
35772,5.0,3.122
35773,4.0,3.051
35774,4.0,2.968
35775,3.0,3.067
35776,5.0,3.029
35777,3.0,3.086
35778,3.0,3.049
35779,5.0,3.06
35780,2.0,3.037
35781,3.0,3.069
35782,2.0,3.085
35783,5.0,3.003
35784,5.0,3.033
35785,4.0,3.08
35786,5.0,3.012
35787,4.0,3.063
35788,2.0,3.108
35789,3.0,3.099
35790,5.0,3.059
35791,3.0,3.037
35792,2.0,3.004
35793,3.0,3.054
35794,4.0,3.065
35795,3.0,3.082
35796,3.0,3.028
35797,5.0,3.081
35798,5.0,3.111
35799,5.0,3.123
35800,4.0,3.107
35801,2.0,3.072
35802,4.0,3.067
35803,5.0,3.089
35804,3.0,3.071
35805,4.0,3.061
35806,4.0,3.024
35807,4.0,3.069
35808,4.0,3.107
35809,4.0,3.027
35810,4.0,3.059
35811,4.0,3.091
35812,5.0,3.085
35813,4.0,3.064
35814,5.0,3.051
35815,4.0,3.019
35816,3.0,3.049
35817,5.0,2.968
35818,3.0,3.055
35819,2.0,3.059
35820,3.0,3.037
35821,3.0,3.045
35822,2.0,3.107
35823,5.0,3.06
35824,3.0,3.091
35825,4.0,3.067
35826,3.0,3.085
35827,5.0,3.027
35828,5.0,3.11
35829,5.0,3.051
35830,5.0,3.065
35831,5.0,3.011
35832,3.0,3.073
35833,3.0,3.069
35834,4.0,2.968
35835,4.0,3.091
35836,3.0,3.068
35837,4.0,3.064
35838,3.0,3.021
35839,3.0,3.05
35840,3.0,3.088
35841,4.0,3.091
35842,4.0,3.082
35843,5.0,3.061
35844,5.0,3.06
35845,1.0,3.057
35846,4.0,3.064
35847,5.0,3.03
35848,3.0,3.107
35849,3.0,3.027
35850,4.0,3.059
35851,4.0,3.045
35852,4.0,3.085
35853,2.0,3.033
35854,4.0,3.051
35855,4.0,3.019
35856,1.0,3.044
35857,5.0,2.968
35858,4.0,3.024
35859,4.0,3.028
35860,3.0,3.076
35861,5.0,3.108
35862,4.0,3.059
35863,2.0,3.004
35864,4.0,3.082
35865,4.0,3.107
35866,5.0,3.059
35867,4.0,3.033
35868,3.0,3.064
35869,4.0,3.051
35870,4.0,3.019
35871,3.0,3.033
35872,3.0,3.049
35873,4.0,3.131
35874,1.0,3.085
35875,5.0,3.122
35876,4.0,3.005
35877,4.0,2.968
35878,4.0,3.05
35879,5.0,3.067
35880,4.0,3.102
35881,3.0,3.091
35882,5.0,3.033
35883,3.0,3.07
35884,5.0,3.081
35885,3.0,3.1
35886,2.0,3.037
35887,3.0,3.043
35888,2.0,3.099
35889,5.0,3.1
35890,2.0,3.099
35891,3.0,3.1
35892,3.0,3.039
35893,3.0,3.081
35894,4.0,3.111
35895,3.0,3.07
35896,4.0,3.013
35897,4.0,3.05
35898,3.0,3.103
35899,2.0,3.107
35900,2.0,3.059
35901,2.0,3.045
35902,2.0,3.067
35903,3.0,3.044
35904,4.0,3.033
35905,1.0,3.064
35906,2.0,3.056
35907,3.0,3.04
35908,2.0,2.968
35909,2.0,3.091
35910,4.0,3.049
35911,1.0,3.029
35912,2.0,3.05
35913,3.0,3.085
35914,4.0,3.07
35915,5.0,3.054
35916,5.0,3.061
35917,4.0,3.005
35918,4.0,3.1
35919,3.0,3.075
35920,4.0,3.036
35921,4.0,3.076
35922,4.0,3.114
35923,3.0,3.049
35924,5.0,3.046
35925,1.0,3.082
35926,2.0,3.036
35927,3.0,3.06
35928,3.0,3.091
35929,5.0,3.055
35930,1.0,3.115
35931,1.0,3.077
35932,3.0,3.09
35933,3.0,3.107
35934,5.0,3.059
35935,5.0,3.059
35936,4.0,3.045
35937,4.0,3.091
35938,5.0,3.036
35939,4.0,3.033
35940,3.0,3.064
35941,5.0,3.051
35942,4.0,3.019
35943,5.0,3.051
35944,4.0,3.049
35945,4.0,3.102
35946,4.0,3.091
35947,4.0,3.028
35948,3.0,3.088
35949,5.0,3.033
35950,5.0,3.087
35951,5.0,3.081
35952,5.0,3.061
35953,5.0,3.005
35954,5.0,3.066
35955,5.0,3.075
35956,5.0,3.092
35957,5.0,3.063
35958,4.0,3.108
35959,5.0,3.032
35960,3.0,3.099
35961,4.0,3.1
35962,5.0,3.114
35963,5.0,3.002
35964,5.0,3.082
35965,3.0,3.036
35966,4.0,3.123
35967,5.0,3.033
35968,3.0,3.107
35969,4.0,3.06
35970,4.0,3.045
35971,5.0,3.067
35972,4.0,3.033
35973,3.0,3.065
35974,5.0,3.056
35975,4.0,3.044
35976,3.0,3.051
35977,4.0,3.019
35978,4.0,3.049
35979,4.0,3.011
35980,5.0,2.968
35981,5.0,3.091
35982,5.0,3.064
35983,5.0,3.033
35984,4.0,3.087
35985,4.0,3.099
35986,3.0,3.059
35987,1.0,3.037
35988,2.0,3.039
35989,1.0,3.077
35990,5.0,3.06
35991,1.0,3.107
35992,3.0,3.027
35993,4.0,3.059
35994,3.0,3.045
35995,3.0,3.067
35996,3.0,3.019
35997,5.0,3.049
35998,4.0,2.968
35999,4.0,3.029
36000,2.0,3.073
36001,2.0,3.072
36002,4.0,3.091
36003,1.0,3.033
36004,4.0,3.087
36005,1.0,3.087
36006,4.0,3.094
36007,3.0,3.108
36008,2.0,3.071
36009,2.0,3.045
36010,1.0,3.036
36011,2.0,3.107
36012,3.0,3.059
36013,4.0,3.06
36014,4.0,3.044
36015,3.0,3.033
36016,4.0,3.065
36017,3.0,3.044
36018,2.0,3.11
36019,3.0,3.05
36020,5.0,3.091
36021,5.0,3.033
36022,3.0,3.01
36023,4.0,3.076
36024,3.0,3.036
36025,4.0,3.06
36026,4.0,3.062
36027,4.0,3.107
36028,4.0,3.077
36029,3.0,3.055
36030,5.0,3.027
36031,4.0,3.059
36032,3.0,3.045
36033,4.0,3.091
36034,4.0,3.085
36035,4.0,3.033
36036,4.0,3.064
36037,3.0,3.052
36038,5.0,3.056
36039,4.0,3.044
36040,4.0,3.12
36041,5.0,3.027
36042,3.0,3.051
36043,2.0,3.049
36044,1.0,3.065
36045,2.0,3.08
36046,4.0,3.024
36047,4.0,3.021
36048,3.0,3.085
36049,4.0,3.088
36050,3.0,3.066
36051,3.0,3.099
36052,2.0,3.059
36053,3.0,3.004
36054,5.0,3.054
36055,4.0,3.046
36056,4.0,3.045
36057,3.0,3.036
36058,3.0,3.059
36059,3.0,3.054
36060,3.0,3.1
36061,5.0,3.107
36062,5.0,3.077
36063,5.0,3.027
36064,5.0,3.059
36065,3.0,2.997
36066,4.0,3.064
36067,4.0,3.051
36068,5.0,3.049
36069,1.0,3.08
36070,5.0,3.073
36071,3.0,3.064
36072,1.0,3.024
36073,2.0,3.028
36074,3.0,3.033
36075,3.0,3.087
36076,1.0,3.076
36077,5.0,3.108
36078,5.0,3.099
36079,5.0,3.046
36080,3.0,3.041
36081,2.0,3.107
36082,3.0,3.077
36083,3.0,3.059
36084,3.0,3.091
36085,2.0,3.044
36086,3.0,3.033
36087,4.0,3.064
36088,4.0,3.051
36089,3.0,3.049
36090,4.0,3.099
36091,4.0,3.028
36092,3.0,3.088
36093,3.0,3.091
36094,4.0,3.033
36095,3.0,3.076
36096,3.0,3.108
36097,3.0,3.071
36098,4.0,3.064
36099,3.0,3.045
36100,2.0,3.096
36101,4.0,3.067
36102,4.0,3.041
36103,1.0,3.107
36104,4.0,3.059
36105,5.0,3.045
36106,3.0,3.041
36107,4.0,3.033
36108,2.0,3.064
36109,2.0,3.087
36110,3.0,3.077
36111,2.0,3.027
36112,5.0,3.051
36113,5.0,3.086
36114,3.0,3.073
36115,5.0,3.013
36116,5.0,3.049
36117,5.0,3.061
36118,5.0,3.01
36119,4.0,3.065
36120,5.0,3.071
36121,5.0,2.968
36122,5.0,3.086
36123,4.0,3.099
36124,3.0,3.049
36125,5.0,3.064
36126,3.0,3.091
36127,5.0,3.062
36128,2.0,3.033
36129,5.0,3.032
36130,3.0,3.085
36131,5.0,3.07
36132,5.0,3.081
36133,5.0,3.061
36134,5.0,3.087
36135,5.0,3.078
36136,4.0,3.05
36137,4.0,3.075
36138,4.0,3.1
36139,2.0,3.004
36140,4.0,3.07
36141,2.0,3.07
36142,5.0,3.002
36143,4.0,3.017
36144,4.0,3.06
36145,3.0,3.081
36146,4.0,3.061
36147,1.0,3.057
36148,4.0,3.091
36149,5.0,3.067
36150,4.0,3.094
36151,4.0,3.05
36152,5.0,3.035
36153,4.0,3.033
36154,4.0,3.056
36155,1.0,3.018
36156,4.0,3.107
36157,3.0,3.077
36158,5.0,3.059
36159,3.0,3.091
36160,4.0,3.033
36161,4.0,3.064
36162,5.0,3.027
36163,3.0,3.019
36164,4.0,3.048
36165,4.0,2.968
36166,5.0,3.028
36167,3.0,3.088
36168,4.0,3.033
36169,5.0,3.099
36170,3.0,3.059
36171,3.0,3.059
36172,5.0,3.057
36173,5.0,3.107
36174,5.0,3.027
36175,5.0,3.067
36176,4.0,3.116
36177,4.0,2.997
36178,5.0,3.064
36179,5.0,3.051
36180,5.0,3.033
36181,4.0,3.114
36182,5.0,3.082
36183,5.0,3.035
36184,5.0,3.054
36185,4.0,3.107
36186,4.0,3.077
36187,4.0,3.027
36188,4.0,3.059
36189,5.0,3.045
36190,3.0,3.091
36191,4.0,3.044
36192,5.0,3.033
36193,4.0,3.064
36194,3.0,3.052
36195,4.0,3.056
36196,5.0,3.051
36197,4.0,3.049
36198,4.0,3.011
36199,4.0,3.073
36200,4.0,3.044
36201,4.0,3.069
36202,5.0,3.029
36203,4.0,3.099
36204,1.0,3.068
36205,5.0,3.024
36206,3.0,3.021
36207,5.0,3.028
36208,4.0,3.085
36209,5.0,3.088
36210,5.0,3.091
36211,4.0,3.033
36212,3.0,3.108
36213,4.0,3.099
36214,5.0,3.082
36215,4.0,3.045
36216,3.0,3.061
36217,4.0,3.062
36218,4.0,3.072
36219,4.0,3.095
36220,5.0,3.041
36221,4.0,3.034
36222,4.0,3.077
36223,4.0,3.059
36224,2.0,3.045
36225,4.0,3.067
36226,5.0,3.036
36227,4.0,3.072
36228,5.0,3.044
36229,5.0,3.036
36230,4.0,3.027
36231,5.0,3.086
36232,4.0,3.019
36233,5.0,3.04
36234,3.0,3.051
36235,2.0,3.049
36236,5.0,3.01
36237,3.0,3.005
36238,3.0,2.968
36239,4.0,3.091
36240,5.0,3.049
36241,5.0,3.102
36242,4.0,3.069
36243,2.0,3.021
36244,3.0,3.05
36245,4.0,3.04
36246,1.0,3.062
36247,5.0,3.033
36248,3.0,3.087
36249,2.0,3.032
36250,4.0,3.085
36251,5.0,3.07
36252,5.0,3.081
36253,5.0,3.054
36254,5.0,3.061
36255,4.0,3.078
36256,2.0,3.011
36257,2.0,3.05
36258,4.0,3.012
36259,5.0,3.075
36260,2.0,3.043
36261,3.0,3.036
36262,4.0,3.063
36263,5.0,3.076
36264,3.0,3.07
36265,4.0,3.1
36266,5.0,3.114
36267,3.0,3.083
36268,4.0,3.002
36269,2.0,3.07
36270,5.0,3.046
36271,2.0,3.071
36272,4.0,3.073
36273,2.0,3.054
36274,5.0,3.055
36275,3.0,3.072
36276,2.0,3.054
36277,5.0,3.067
36278,5.0,3.035
36279,3.0,3.078
36280,2.0,3.09
36281,3.0,3.077
36282,3.0,3.027
36283,4.0,3.059
36284,2.0,3.045
36285,3.0,3.091
36286,4.0,3.085
36287,2.0,3.101
36288,2.0,3.116
36289,2.0,3.036
36290,1.0,3.093
36291,3.0,3.064
36292,3.0,3.087
36293,4.0,3.056
36294,3.0,3.014
36295,1.0,3.059
36296,4.0,3.044
36297,2.0,3.014
36298,3.0,3.04
36299,2.0,3.073
36300,3.0,3.051
36301,3.0,3.013
36302,3.0,3.039
36303,4.0,3.091
36304,4.0,3.122
36305,1.0,3.071
36306,2.0,2.992
36307,2.0,3.062
36308,4.0,3.055
36309,2.0,3.091
36310,4.0,3.102
36311,2.0,3.091
36312,4.0,3.024
36313,3.0,3.065
36314,3.0,3.021
36315,3.0,3.028
36316,3.0,3.088
36317,2.0,3.091
36318,2.0,3.123
36319,5.0,3.062
36320,3.0,3.048
36321,2.0,3.045
36322,4.0,3.032
36323,1.0,3.087
36324,2.0,3.085
36325,3.0,3.054
36326,5.0,3.061
36327,5.0,3.087
36328,1.0,3.066
36329,3.0,3.023
36330,4.0,3.078
36331,5.0,3.011
36332,5.0,3.077
36333,3.0,3.1
36334,5.0,3.05
36335,1.0,3.012
36336,2.0,3.075
36337,3.0,3.043
36338,4.0,3.044
36339,5.0,3.092
36340,4.0,3.036
36341,3.0,3.063
36342,4.0,3.107
36343,4.0,3.076
36344,4.0,3.041
36345,2.0,3.108
36346,5.0,3.032
36347,4.0,3.103
36348,3.0,3.1
36349,4.0,3.063
36350,4.0,2.981
36351,4.0,3.067
36352,5.0,3.087
36353,3.0,3.098
36354,4.0,3.07
36355,3.0,3.016
36356,4.0,3.089
36357,4.0,3.076
36358,2.0,3.088
36359,4.0,3.072
36360,5.0,3.1
36361,4.0,3.049
36362,2.0,3.017
36363,2.0,3.036
36364,4.0,3.069
36365,4.0,3.068
36366,3.0,3.073
36367,4.0,3.055
36368,3.0,3.081
36369,5.0,3.067
36370,4.0,3.044
36371,2.0,3.083
36372,3.0,3.054
36373,5.0,3.055
36374,4.0,3.069
36375,1.0,3.077
36376,4.0,3.027
36377,4.0,3.059
36378,2.0,3.06
36379,2.0,3.045
36380,3.0,3.091
36381,5.0,3.067
36382,3.0,3.085
36383,3.0,3.116
36384,4.0,3.036
36385,4.0,3.033
36386,4.0,3.093
36387,3.0,3.064
36388,3.0,3.087
36389,4.0,3.072
36390,4.0,3.014
36391,3.0,3.059
36392,3.0,3.044
36393,3.0,3.051
36394,3.0,3.014
36395,4.0,3.019
36396,4.0,3.073
36397,3.0,3.033
36398,4.0,3.051
36399,3.0,3.013
36400,4.0,3.049
36401,4.0,3.065
36402,3.0,3.068
36403,4.0,3.04
36404,3.0,3.039
36405,3.0,3.131
36406,1.0,3.011
36407,1.0,3.05
36408,4.0,3.036
36409,3.0,3.013
36410,2.0,2.992
36411,2.0,3.062
36412,3.0,3.069
36413,4.0,2.968
36414,4.0,3.05
36415,3.0,3.066
36416,3.0,3.029
36417,3.0,3.102
36418,4.0,3.091
36419,2.0,3.076
36420,2.0,3.064
36421,5.0,3.061
36422,2.0,3.065
36423,4.0,3.021
36424,3.0,3.088
36425,3.0,3.117
36426,3.0,3.04
36427,4.0,3.123
36428,3.0,3.062
36429,4.0,3.048
36430,5.0,3.033
36431,3.0,3.045
36432,4.0,3.087
36433,3.0,3.032
36434,5.0,3.07
36435,1.0,3.054
36436,1.0,3.08
36437,4.0,3.055
36438,4.0,3.087
36439,3.0,3.023
36440,3.0,3.078
36441,4.0,3.011
36442,2.0,3.1
36443,3.0,3.05
36444,4.0,3.037
36445,2.0,3.075
36446,4.0,3.043
36447,3.0,3.044
36448,3.0,3.094
36449,5.0,3.092
36450,4.0,3.053
36451,4.0,3.107
36452,2.0,3.055
36453,4.0,3.047
36454,3.0,3.067
36455,3.0,3.099
36456,3.0,3.1
36457,2.0,3.063
36458,3.0,3.037
36459,2.0,3.06
36460,2.0,3.07
36461,4.0,3.089
36462,3.0,3.076
36463,2.0,3.108
36464,2.0,3.078
36465,4.0,3.065
36466,4.0,3.114
36467,4.0,3.039
36468,3.0,3.083
36469,3.0,3.07
36470,3.0,3.045
36471,4.0,3.036
36472,2.0,3.111
36473,2.0,3.069
36474,4.0,3.076
36475,2.0,2.981
36476,2.0,3.092
36477,3.0,3.07
36478,2.0,3.063
36479,4.0,3.054
36480,2.0,3.095
36481,3.0,3.094
36482,3.0,3.067
36483,1.0,3.03
36484,1.0,3.094
36485,4.0,3.077
36486,4.0,3.059
36487,4.0,3.045
36488,4.0,3.091
36489,3.0,3.116
36490,5.0,3.036
36491,3.0,2.997
36492,3.0,3.064
36493,4.0,3.087
36494,4.0,3.014
36495,4.0,3.059
36496,4.0,3.051
36497,4.0,3.019
36498,3.0,3.04
36499,4.0,3.083
36500,4.0,3.073
36501,4.0,3.051
36502,4.0,3.013
36503,4.0,3.049
36504,2.0,3.01
36505,4.0,3.068
36506,2.0,3.04
36507,5.0,3.039
36508,2.0,3.131
36509,4.0,3.085
36510,4.0,3.036
36511,4.0,3.091
36512,3.0,3.005
36513,2.0,3.025
36514,5.0,3.069
36515,5.0,3.055
36516,4.0,2.968
36517,2.0,3.049
36518,2.0,3.05
36519,5.0,3.066
36520,4.0,3.091
36521,2.0,3.076
36522,5.0,3.061
36523,4.0,3.021
36524,5.0,3.028
36525,5.0,3.062
36526,4.0,3.048
36527,2.0,3.045
36528,4.0,3.07
36529,5.0,3.054
36530,3.0,3.061
36531,1.0,3.023
36532,2.0,3.1
36533,2.0,3.075
36534,4.0,3.043
36535,4.0,3.044
36536,4.0,3.092
36537,4.0,3.036
36538,4.0,3.053
36539,4.0,3.063
36540,1.0,3.107
36541,3.0,3.076
36542,4.0,3.099
