,GT,Predict
40768,5.0,3.82
40769,5.0,3.382
40770,1.0,3.477
40771,4.0,3.161
40772,3.0,3.899
40773,4.0,3.534
40774,5.0,3.815
40775,5.0,3.467
40776,5.0,3.504
40777,5.0,4.284
40778,4.0,3.503
40779,4.0,3.578
40780,4.0,3.908
40781,5.0,4.239
40782,1.0,3.174
40783,5.0,4.19
40784,2.0,4.284
40785,5.0,4.064
40786,2.0,4.023
40787,4.0,4.195
40788,3.0,3.863
40789,3.0,4.413
40790,1.0,3.818
40791,2.0,3.374
40792,4.0,4.204
40793,3.0,3.046
40794,3.0,3.846
40795,1.0,3.829
40796,5.0,4.137
40797,2.0,3.8
40798,4.0,3.647
40799,5.0,3.863
40800,3.0,3.252
40801,4.0,3.871
40802,2.0,2.677
40803,5.0,3.493
40804,5.0,4.261
40805,4.0,3.736
40806,3.0,2.988
40807,4.0,3.519
40808,4.0,3.856
40809,4.0,4.154
40810,3.0,3.929
40811,5.0,3.941
40812,4.0,3.038
40813,4.0,3.546
40814,4.0,4.192
40815,5.0,3.952
40816,5.0,4.001
40817,5.0,3.665
40818,2.0,3.82
40819,2.0,4.306
40820,2.0,3.113
40821,2.0,2.97
40822,1.0,4.089
40823,1.0,4.262
40824,4.0,3.476
40825,5.0,3.789
40826,2.0,2.806
40827,1.0,3.999
40828,5.0,3.914
40829,5.0,4.172
40830,5.0,3.883
40831,4.0,4.055
40832,3.0,3.982
40833,1.0,4.081
40834,2.0,3.963
40835,5.0,3.037
40836,3.0,3.888
40837,4.0,3.847
40838,3.0,3.981
40839,4.0,4.344
40840,5.0,4.147
40841,1.0,3.504
40842,4.0,4.13
40843,4.0,3.909
40844,3.0,3.651
40845,5.0,4.419
40846,4.0,3.963
40847,2.0,3.833
40848,2.0,3.986
40849,4.0,4.108
40850,4.0,4.171
40851,3.0,3.801
40852,4.0,4.264
40853,3.0,4.019
40854,2.0,3.435
40855,1.0,3.396
40856,5.0,3.233
40857,5.0,3.823
40858,5.0,3.435
40859,4.0,3.189
40860,5.0,2.955
40861,5.0,3.724
40862,4.0,3.024
40863,2.0,3.141
40864,5.0,3.151
40865,1.0,3.162
40866,3.0,2.595
40867,5.0,3.516
40868,1.0,2.981
40869,3.0,3.373
40870,2.0,2.778
40871,4.0,3.366
40872,3.0,3.352
40873,4.0,3.55
40874,3.0,3.79
40875,4.0,2.234
40876,5.0,3.447
40877,3.0,2.673
40878,4.0,3.414
40879,2.0,2.656
40880,4.0,3.719
40881,5.0,3.062
40882,3.0,3.127
40883,5.0,3.003
40884,4.0,3.719
40885,3.0,3.757
40886,4.0,3.184
40887,5.0,3.946
40888,3.0,3.769
40889,5.0,3.852
40890,4.0,3.978
40891,3.0,2.922
40892,3.0,3.038
40893,4.0,3.293
40894,5.0,2.55
40895,4.0,3.357
40896,5.0,3.639
40897,3.0,3.106
40898,4.0,3.956
40899,3.0,3.496
40900,4.0,3.059
40901,4.0,2.763
40902,5.0,3.842
40903,5.0,3.775
40904,3.0,3.124
40905,5.0,3.986
40906,3.0,3.705
40907,3.0,2.947
40908,1.0,2.556
40909,3.0,3.579
40910,3.0,3.394
40911,3.0,3.116
40912,1.0,3.841
40913,4.0,3.905
40914,5.0,4.006
40915,4.0,3.669
40916,5.0,3.284
40917,4.0,3.952
40918,4.0,4.414
40919,5.0,4.117
40920,4.0,3.195
40921,3.0,3.684
40922,2.0,3.524
40923,1.0,3.065
40924,3.0,2.629
40925,2.0,3.718
40926,2.0,2.982
40927,4.0,3.038
40928,3.0,3.513
40929,3.0,3.201
40930,4.0,3.088
40931,4.0,3.266
40932,1.0,2.641
40933,4.0,3.729
40934,3.0,3.808
40935,2.0,2.67
40936,3.0,3.795
40937,2.0,2.867
40938,4.0,3.544
40939,3.0,4.208
40940,3.0,3.082
40941,4.0,3.475
40942,1.0,2.946
40943,3.0,3.66
40944,3.0,3.855
40945,1.0,2.965
40946,4.0,3.939
40947,4.0,3.194
40948,3.0,3.457
40949,3.0,3.572
40950,2.0,3.418
40951,3.0,3.182
40952,4.0,3.507
40953,5.0,3.809
40954,1.0,2.249
40955,4.0,3.665
40956,3.0,3.511
40957,3.0,3.347
40958,4.0,3.551
40959,4.0,3.971
40960,4.0,3.882
40961,5.0,3.796
40962,5.0,3.974
40963,5.0,3.725
40964,2.0,2.934
40965,4.0,3.762
40966,4.0,3.671
40967,4.0,3.853
40968,4.0,3.558
40969,4.0,3.063
40970,5.0,4.102
40971,4.0,4.056
40972,4.0,3.587
40973,4.0,3.775
40974,4.0,3.533
40975,4.0,3.608
40976,5.0,3.746
40977,4.0,3.735
40978,4.0,2.792
40979,4.0,3.331
40980,2.0,2.92
40981,5.0,3.857
40982,5.0,3.346
40983,3.0,3.675
40984,4.0,2.89
40985,2.0,2.996
40986,3.0,3.806
40987,4.0,3.667
40988,5.0,3.878
40989,1.0,2.968
40990,4.0,4.114
40991,4.0,3.998
40992,2.0,3.24
40993,2.0,2.734
40994,5.0,4.169
40995,3.0,3.257
40996,2.0,3.092
40997,4.0,3.825
40998,5.0,4.337
40999,5.0,3.537
41000,5.0,4.171
41001,4.0,3.865
41002,5.0,4.076
41003,4.0,3.285
41004,3.0,3.627
41005,3.0,3.352
41006,5.0,3.731
41007,4.0,3.2
41008,4.0,3.543
41009,4.0,3.272
41010,4.0,4.036
41011,3.0,3.485
41012,5.0,3.895
41013,4.0,3.7
41014,4.0,3.92
41015,3.0,3.975
41016,3.0,3.727
41017,4.0,4.163
41018,3.0,3.782
41019,5.0,4.086
41020,5.0,3.992
41021,3.0,3.374
41022,4.0,3.319
41023,4.0,3.095
41024,4.0,3.722
41025,4.0,3.886
41026,4.0,3.591
41027,3.0,3.496
41028,4.0,2.471
41029,5.0,4.067
41030,2.0,2.493
41031,3.0,2.638
41032,4.0,3.857
41033,2.0,2.462
41034,5.0,3.935
41035,4.0,4.004
41036,3.0,2.856
41037,4.0,3.538
41038,5.0,3.816
41039,3.0,3.688
41040,2.0,2.809
41041,4.0,3.365
41042,3.0,2.908
41043,4.0,3.187
41044,4.0,3.247
41045,1.0,2.991
41046,2.0,2.876
41047,5.0,3.784
41048,4.0,3.957
41049,5.0,3.622
41050,4.0,3.263
41051,4.0,3.722
41052,5.0,3.971
41053,4.0,4.112
41054,3.0,3.475
41055,3.0,2.981
41056,4.0,3.903
41057,5.0,4.129
41058,3.0,3.288
41059,5.0,4.133
41060,3.0,2.294
41061,4.0,2.955
41062,3.0,3.078
41063,4.0,3.475
41064,4.0,2.913
41065,2.0,2.999
41066,5.0,4.02
41067,3.0,2.653
41068,3.0,3.336
41069,3.0,2.914
41070,4.0,4.268
41071,2.0,2.305
41072,3.0,3.256
41073,4.0,3.25
41074,5.0,3.868
41075,5.0,3.753
41076,3.0,4.014
41077,4.0,3.864
41078,5.0,3.753
41079,2.0,3.75
41080,4.0,4.418
41081,3.0,3.658
41082,5.0,3.853
41083,3.0,3.837
41084,2.0,3.769
41085,4.0,3.957
41086,3.0,3.871
41087,5.0,3.861
41088,5.0,4.064
41089,4.0,3.942
41090,4.0,3.51
41091,4.0,3.923
41092,4.0,4.036
41093,3.0,3.351
41094,3.0,4.011
41095,3.0,3.424
41096,4.0,4.271
41097,4.0,3.915
41098,2.0,4.139
41099,5.0,3.836
41100,2.0,3.427
41101,3.0,3.346
41102,2.0,3.506
41103,3.0,3.553
41104,4.0,3.267
41105,3.0,4.111
41106,5.0,3.773
41107,4.0,3.709
41108,3.0,4.147
41109,2.0,3.759
41110,3.0,3.813
41111,4.0,3.909
41112,3.0,3.963
41113,4.0,3.4
41114,3.0,4.095
41115,4.0,3.928
41116,4.0,4.127
41117,5.0,3.781
41118,4.0,3.765
41119,4.0,4.103
41120,4.0,3.831
41121,5.0,3.968
41122,3.0,4.104
41123,5.0,3.754
41124,4.0,3.542
41125,4.0,4.006
41126,5.0,3.844
41127,4.0,3.729
41128,3.0,2.848
41129,2.0,3.664
41130,4.0,3.852
41131,3.0,3.773
41132,4.0,3.734
41133,5.0,4.093
41134,4.0,3.825
41135,4.0,4.09
41136,3.0,3.613
41137,4.0,3.971
41138,4.0,4.365
41139,5.0,4.287
41140,4.0,3.856
41141,4.0,3.201
41142,4.0,4.053
41143,3.0,4.004
41144,4.0,3.242
41145,4.0,3.622
41146,4.0,3.791
41147,2.0,3.506
41148,4.0,3.735
41149,4.0,3.805
41150,3.0,3.899
41151,4.0,3.763
41152,5.0,3.902
41153,4.0,3.487
41154,3.0,2.83
41155,4.0,3.807
41156,3.0,3.331
41157,3.0,3.27
41158,4.0,3.888
41159,4.0,3.698
41160,3.0,4.012
41161,3.0,3.548
41162,4.0,4.299
41163,4.0,3.475
41164,3.0,2.932
41165,1.0,3.43
41166,4.0,3.853
41167,2.0,3.393
41168,1.0,4.056
41169,3.0,3.47
41170,3.0,3.835
41171,2.0,3.763
41172,3.0,3.747
41173,4.0,4.143
41174,5.0,3.771
41175,2.0,3.792
41176,4.0,3.248
41177,3.0,3.284
41178,3.0,3.451
41179,2.0,3.807
41180,1.0,3.911
41181,1.0,3.265
41182,4.0,3.269
41183,5.0,3.891
41184,3.0,3.432
41185,3.0,3.317
41186,3.0,3.909
41187,3.0,3.704
41188,4.0,3.512
41189,2.0,3.18
41190,2.0,3.885
41191,4.0,3.916
41192,5.0,3.337
41193,3.0,3.843
41194,4.0,3.56
41195,4.0,3.858
41196,1.0,3.894
41197,4.0,4.025
41198,5.0,3.585
41199,3.0,3.111
41200,4.0,3.388
41201,4.0,3.753
41202,4.0,3.946
41203,4.0,3.084
41204,4.0,3.662
41205,4.0,3.461
41206,5.0,3.31
41207,3.0,3.764
41208,4.0,4.282
41209,3.0,3.437
41210,3.0,4.271
41211,3.0,3.579
41212,3.0,3.147
41213,4.0,3.685
41214,2.0,2.701
41215,2.0,3.265
41216,3.0,3.766
41217,5.0,4.225
41218,3.0,3.494
41219,4.0,4.046
41220,5.0,3.235
41221,3.0,3.127
41222,3.0,2.707
41223,5.0,3.868
41224,3.0,3.625
41225,3.0,3.497
41226,2.0,2.825
41227,4.0,2.385
41228,4.0,3.797
41229,5.0,3.775
41230,4.0,3.364
41231,3.0,3.584
41232,4.0,3.798
41233,2.0,3.216
41234,3.0,2.686
41235,3.0,3.608
41236,2.0,3.033
41237,2.0,2.904
41238,4.0,3.589
41239,2.0,2.72
41240,1.0,2.526
41241,3.0,2.511
41242,5.0,3.52
41243,3.0,3.318
41244,4.0,3.23
41245,5.0,3.996
41246,5.0,3.973
41247,5.0,3.739
41248,2.0,4.135
41249,3.0,3.584
41250,3.0,3.49
41251,3.0,3.808
41252,4.0,3.904
41253,4.0,3.32
41254,5.0,4.07
41255,5.0,4.237
41256,2.0,4.04
41257,3.0,3.737
41258,5.0,3.934
41259,5.0,3.854
41260,4.0,4.143
41261,5.0,4.206
41262,4.0,3.966
41263,3.0,4.11
41264,4.0,2.588
41265,3.0,2.81
41266,4.0,3.832
41267,3.0,3.922
41268,1.0,2.859
41269,4.0,3.937
41270,4.0,3.726
41271,2.0,3.701
41272,4.0,4.304
41273,4.0,3.647
41274,2.0,3.132
41275,3.0,3.601
41276,1.0,3.028
41277,1.0,3.386
41278,5.0,3.897
41279,5.0,4.038
41280,1.0,3.336
41281,3.0,3.707
41282,5.0,3.392
41283,5.0,3.733
41284,2.0,3.512
41285,4.0,3.802
41286,4.0,4.134
41287,5.0,3.715
41288,4.0,3.496
41289,5.0,3.87
41290,4.0,3.823
41291,3.0,3.538
41292,5.0,3.502
41293,5.0,3.754
41294,2.0,4.114
41295,5.0,3.864
41296,2.0,3.421
41297,5.0,4.058
41298,4.0,3.869
41299,3.0,3.88
41300,4.0,2.712
41301,5.0,3.616
41302,5.0,4.306
41303,4.0,3.753
41304,5.0,4.268
41305,4.0,4.272
41306,2.0,2.826
41307,3.0,2.93
41308,4.0,3.452
41309,3.0,3.035
41310,4.0,3.285
41311,4.0,3.96
41312,2.0,2.483
41313,3.0,3.741
41314,4.0,3.606
41315,3.0,3.453
41316,4.0,3.331
41317,4.0,3.67
41318,5.0,3.977
41319,5.0,3.872
41320,3.0,3.751
41321,5.0,4.074
41322,3.0,3.906
41323,5.0,4.398
41324,4.0,3.843
41325,4.0,3.58
41326,5.0,3.939
41327,4.0,3.889
41328,4.0,3.786
41329,3.0,3.112
41330,4.0,3.952
41331,4.0,4.013
41332,5.0,3.847
41333,5.0,3.761
41334,5.0,4.116
41335,4.0,3.407
41336,5.0,3.962
41337,5.0,3.872
41338,4.0,3.977
41339,4.0,3.825
41340,3.0,3.742
41341,5.0,4.139
41342,2.0,3.766
41343,2.0,3.022
41344,2.0,3.744
41345,2.0,3.472
41346,5.0,3.839
41347,3.0,3.213
41348,2.0,3.269
41349,5.0,4.254
41350,2.0,3.089
41351,4.0,3.743
41352,4.0,3.366
41353,4.0,4.053
41354,5.0,3.883
41355,3.0,2.955
41356,5.0,3.707
41357,4.0,3.566
41358,5.0,4.257
41359,5.0,4.02
41360,5.0,4.208
41361,4.0,3.623
41362,5.0,3.718
41363,4.0,3.773
41364,5.0,4.371
41365,3.0,3.747
41366,5.0,3.873
41367,4.0,3.889
41368,3.0,3.719
41369,3.0,3.781
41370,4.0,3.788
41371,3.0,3.926
41372,5.0,4.15
41373,4.0,4.072
41374,3.0,3.985
41375,3.0,4.083
41376,2.0,2.798
41377,3.0,4.13
41378,4.0,4.249
41379,5.0,3.787
41380,5.0,3.751
41381,3.0,3.864
41382,4.0,4.141
41383,3.0,3.916
41384,3.0,3.571
41385,3.0,4.369
41386,4.0,3.755
41387,4.0,3.069
41388,4.0,3.354
41389,3.0,3.929
41390,4.0,4.106
41391,1.0,2.769
41392,5.0,3.942
41393,4.0,3.867
41394,5.0,3.994
41395,2.0,3.02
41396,5.0,3.873
41397,4.0,3.81
41398,5.0,4.456
41399,4.0,3.895
41400,5.0,3.507
41401,5.0,3.867
41402,5.0,4.108
41403,5.0,4.047
41404,4.0,3.907
41405,4.0,3.579
41406,3.0,3.815
41407,5.0,3.645
41408,2.0,4.067
41409,3.0,3.661
41410,3.0,4.313
41411,5.0,3.605
41412,5.0,4.122
41413,4.0,3.165
41414,4.0,3.829
41415,4.0,3.863
41416,4.0,4.149
41417,4.0,3.703
41418,5.0,4.409
41419,4.0,3.967
41420,3.0,3.553
41421,4.0,4.032
41422,4.0,3.654
41423,4.0,4.006
41424,5.0,4.343
41425,1.0,4.197
41426,3.0,3.618
41427,4.0,4.078
41428,1.0,2.698
41429,2.0,3.19
41430,4.0,3.851
41431,5.0,3.715
41432,3.0,3.098
41433,4.0,3.684
41434,5.0,3.79
41435,5.0,4.224
41436,3.0,4.154
41437,4.0,3.762
41438,3.0,3.747
41439,5.0,3.708
41440,3.0,3.403
41441,5.0,3.844
41442,4.0,3.492
41443,5.0,3.068
41444,2.0,3.196
41445,5.0,3.338
41446,3.0,3.669
41447,4.0,3.564
41448,5.0,3.742
41449,5.0,4.132
41450,5.0,3.102
41451,2.0,3.544
41452,5.0,3.776
41453,1.0,2.998
41454,1.0,3.205
41455,4.0,3.447
41456,2.0,3.881
41457,3.0,3.242
41458,4.0,3.975
41459,1.0,3.524
41460,3.0,3.825
41461,3.0,3.693
41462,3.0,2.282
41463,4.0,4.142
41464,2.0,3.544
41465,2.0,3.264
41466,3.0,2.965
41467,3.0,3.542
41468,5.0,3.695
41469,4.0,3.791
41470,5.0,4.242
41471,4.0,3.305
41472,4.0,2.965
41473,3.0,2.636
41474,3.0,2.638
41475,2.0,3.371
41476,5.0,3.806
41477,5.0,4.278
41478,4.0,3.065
41479,3.0,3.407
41480,5.0,3.199
41481,3.0,3.378
41482,2.0,3.297
41483,2.0,3.089
41484,5.0,3.706
41485,5.0,4.149
41486,3.0,3.709
41487,4.0,3.19
41488,4.0,4.213
41489,3.0,3.209
41490,5.0,3.294
41491,4.0,3.669
41492,3.0,3.284
41493,4.0,3.412
41494,4.0,3.946
41495,3.0,2.918
41496,5.0,4.197
41497,4.0,3.906
41498,3.0,4.281
41499,4.0,3.596
41500,3.0,4.101
41501,4.0,3.91
41502,3.0,4.29
41503,5.0,4.375
41504,2.0,3.922
41505,4.0,3.732
41506,5.0,3.73
41507,5.0,3.697
41508,4.0,3.944
41509,4.0,4.227
41510,5.0,3.359
41511,2.0,3.527
41512,4.0,3.192
41513,4.0,3.8
41514,4.0,4.098
41515,5.0,4.003
41516,4.0,3.876
41517,4.0,2.924
41518,5.0,3.803
41519,1.0,3.629
41520,2.0,4.041
41521,4.0,3.635
41522,2.0,4.166
41523,5.0,4.254
41524,1.0,4.143
41525,2.0,3.813
41526,4.0,3.489
41527,5.0,3.761
41528,4.0,4.212
41529,4.0,3.675
41530,3.0,3.848
41531,2.0,2.993
41532,5.0,3.974
41533,3.0,3.088
41534,4.0,3.73
41535,3.0,3.878
41536,4.0,4.068
41537,3.0,3.874
41538,4.0,3.719
41539,5.0,3.82
41540,3.0,3.761
41541,5.0,3.589
41542,3.0,3.943
41543,4.0,4.095
41544,5.0,4.0
41545,5.0,3.924
41546,4.0,3.396
41547,5.0,3.927
41548,5.0,3.745
41549,3.0,3.478
41550,5.0,3.66
41551,5.0,4.288
41552,3.0,3.856
41553,5.0,4.054
41554,4.0,3.636
41555,4.0,3.464
41556,5.0,4.141
41557,4.0,4.319
41558,5.0,3.84
41559,3.0,3.718
41560,4.0,3.868
41561,2.0,3.396
41562,4.0,4.139
41563,5.0,4.089
41564,5.0,3.741
41565,4.0,3.902
41566,3.0,3.459
41567,2.0,3.481
41568,2.0,3.47
41569,3.0,3.348
41570,4.0,3.948
41571,4.0,3.879
41572,5.0,3.37
41573,2.0,4.064
41574,5.0,3.96
41575,5.0,3.985
41576,5.0,4.279
41577,4.0,3.8
41578,5.0,3.877
41579,4.0,4.074
41580,5.0,4.41
41581,4.0,3.89
41582,1.0,3.777
41583,4.0,3.821
41584,4.0,3.397
41585,5.0,3.84
41586,5.0,4.065
41587,4.0,3.999
41588,5.0,4.035
41589,4.0,3.925
41590,3.0,4.017
41591,5.0,3.833
41592,4.0,3.766
41593,3.0,4.053
41594,5.0,4.252
41595,4.0,3.827
41596,4.0,3.904
41597,4.0,3.895
41598,5.0,3.813
41599,4.0,3.726
41600,3.0,3.989
41601,4.0,4.045
41602,4.0,4.257
41603,3.0,4.029
41604,4.0,3.634
41605,4.0,3.756
41606,4.0,4.227
41607,5.0,3.898
41608,4.0,4.046
41609,4.0,3.868
41610,4.0,4.04
41611,3.0,3.594
41612,5.0,4.38
41613,4.0,3.988
41614,4.0,3.749
41615,4.0,3.765
41616,4.0,3.834
41617,4.0,3.646
41618,5.0,3.725
41619,4.0,3.842
41620,4.0,3.91
41621,3.0,3.704
41622,3.0,3.643
41623,5.0,3.911
41624,5.0,3.589
41625,3.0,3.954
41626,4.0,3.957
41627,3.0,4.157
41628,3.0,3.966
41629,3.0,3.951
41630,4.0,3.802
41631,3.0,3.447
41632,4.0,4.102
41633,4.0,4.207
41634,3.0,3.428
41635,4.0,3.764
41636,3.0,3.885
41637,3.0,4.109
41638,3.0,3.824
41639,2.0,3.677
41640,3.0,3.784
41641,3.0,3.628
41642,4.0,4.018
41643,4.0,3.796
41644,4.0,3.418
41645,4.0,3.711
41646,5.0,4.245
41647,4.0,3.932
41648,4.0,3.901
41649,5.0,4.085
41650,4.0,3.924
41651,2.0,2.951
41652,5.0,3.689
41653,4.0,4.134
41654,3.0,3.549
41655,4.0,3.438
41656,5.0,3.943
41657,3.0,4.234
41658,4.0,4.346
41659,3.0,3.977
41660,4.0,4.18
41661,4.0,3.707
41662,4.0,3.81
41663,4.0,3.875
41664,4.0,4.154
41665,2.0,3.605
41666,5.0,3.993
41667,4.0,3.9
41668,4.0,3.825
41669,4.0,3.953
41670,5.0,3.955
41671,3.0,3.792
41672,2.0,3.402
41673,5.0,4.117
41674,5.0,3.916
41675,3.0,3.659
41676,3.0,3.172
41677,5.0,3.634
41678,3.0,3.771
41679,3.0,4.384
41680,4.0,3.95
41681,3.0,3.405
41682,5.0,4.025
41683,5.0,3.805
41684,4.0,4.115
41685,3.0,3.897
41686,3.0,3.883
41687,5.0,4.136
41688,4.0,3.555
41689,5.0,3.976
41690,5.0,4.03
41691,3.0,4.119
41692,4.0,3.993
41693,5.0,3.865
41694,3.0,3.895
41695,3.0,3.633
41696,4.0,3.788
41697,4.0,3.912
41698,4.0,4.253
41699,3.0,3.576
41700,4.0,3.675
41701,5.0,3.882
41702,5.0,4.227
41703,4.0,3.751
41704,4.0,3.932
41705,3.0,3.475
41706,4.0,3.41
41707,5.0,3.934
41708,4.0,3.789
41709,2.0,3.754
41710,2.0,3.476
41711,4.0,4.164
41712,3.0,4.013
41713,2.0,3.843
41714,4.0,3.614
41715,4.0,4.068
41716,4.0,3.643
41717,4.0,3.611
41718,5.0,4.081
41719,5.0,3.731
41720,3.0,3.59
41721,4.0,3.879
41722,4.0,3.887
41723,5.0,4.421
41724,4.0,3.456
41725,4.0,3.989
41726,4.0,3.987
41727,1.0,2.971
41728,4.0,4.104
41729,4.0,3.864
41730,4.0,3.818
41731,4.0,4.097
41732,2.0,3.006
41733,4.0,4.034
41734,2.0,3.922
41735,1.0,3.219
41736,4.0,4.067
41737,5.0,4.12
41738,4.0,3.807
41739,2.0,3.902
41740,3.0,3.81
41741,5.0,4.362
41742,5.0,3.564
41743,4.0,4.119
41744,4.0,4.04
41745,5.0,4.032
41746,4.0,3.895
41747,3.0,3.811
41748,5.0,4.137
41749,3.0,3.882
41750,4.0,3.78
41751,4.0,3.454
41752,5.0,3.965
41753,3.0,3.995
41754,5.0,4.189
41755,4.0,3.381
41756,4.0,4.115
41757,4.0,3.923
41758,3.0,3.79
41759,5.0,3.613
41760,4.0,4.276
41761,3.0,3.936
41762,5.0,3.966
41763,4.0,3.909
41764,4.0,3.918
41765,4.0,3.831
41766,5.0,3.848
41767,3.0,3.809
41768,4.0,3.73
41769,5.0,4.081
41770,4.0,3.955
41771,3.0,3.865
41772,5.0,3.845
41773,5.0,4.055
41774,5.0,4.27
41775,3.0,3.453
41776,4.0,3.625
41777,3.0,4.028
41778,5.0,3.687
41779,5.0,4.296
41780,1.0,3.92
41781,5.0,3.699
41782,2.0,3.764
41783,5.0,3.554
41784,5.0,3.9
41785,5.0,4.08
41786,5.0,3.83
41787,4.0,3.459
41788,3.0,3.525
41789,4.0,3.907
41790,2.0,3.9
41791,4.0,3.797
41792,5.0,3.601
41793,3.0,3.893
41794,5.0,4.041
41795,1.0,4.132
41796,4.0,3.627
41797,5.0,4.096
41798,4.0,3.511
41799,4.0,3.157
41800,4.0,3.546
41801,5.0,4.101
41802,4.0,4.346
41803,3.0,3.904
41804,3.0,3.901
41805,4.0,4.059
41806,4.0,4.118
41807,3.0,4.269
41808,5.0,3.931
41809,3.0,4.052
41810,4.0,3.708
41811,3.0,4.074
41812,3.0,3.857
41813,3.0,4.121
41814,3.0,3.953
41815,5.0,3.777
41816,3.0,3.891
41817,2.0,2.974
41818,3.0,4.017
41819,4.0,4.077
41820,3.0,3.933
41821,3.0,3.798
41822,4.0,3.835
41823,5.0,4.036
41824,5.0,3.805
41825,5.0,4.117
41826,3.0,3.907
41827,5.0,3.937
41828,5.0,4.093
41829,4.0,4.118
41830,4.0,4.4
41831,3.0,3.538
41832,2.0,3.445
41833,3.0,3.841
41834,4.0,3.863
41835,4.0,4.137
41836,4.0,3.857
41837,3.0,4.133
41838,4.0,4.274
41839,5.0,3.779
41840,5.0,3.921
41841,3.0,3.936
41842,4.0,3.883
41843,4.0,4.106
41844,5.0,4.128
41845,2.0,3.271
41846,3.0,3.848
41847,2.0,3.14
41848,2.0,3.538
41849,3.0,4.132
41850,4.0,3.503
41851,3.0,3.854
41852,4.0,4.359
41853,3.0,3.997
41854,4.0,3.849
41855,3.0,3.935
41856,3.0,4.066
41857,1.0,3.557
41858,4.0,3.905
41859,4.0,3.871
41860,4.0,3.897
41861,2.0,3.641
41862,4.0,4.422
41863,5.0,3.969
41864,5.0,3.772
41865,5.0,4.298
41866,4.0,3.41
41867,5.0,4.018
41868,3.0,3.74
41869,4.0,3.679
41870,4.0,4.208
41871,4.0,4.1
41872,4.0,3.536
41873,4.0,3.645
41874,4.0,3.649
41875,4.0,3.537
41876,4.0,3.602
41877,5.0,4.398
41878,4.0,3.943
41879,4.0,3.741
41880,5.0,3.891
41881,4.0,3.648
41882,4.0,3.959
41883,2.0,3.879
41884,4.0,3.858
41885,5.0,4.386
41886,3.0,4.112
41887,5.0,4.213
41888,5.0,3.827
41889,3.0,3.381
41890,2.0,3.874
41891,3.0,4.101
41892,4.0,4.268
41893,5.0,3.969
41894,4.0,3.628
41895,2.0,3.744
41896,5.0,4.065
41897,2.0,3.736
41898,4.0,3.549
41899,5.0,4.13
41900,2.0,4.034
41901,5.0,3.965
41902,4.0,3.748
41903,4.0,3.733
41904,5.0,3.905
41905,3.0,3.918
41906,3.0,3.805
41907,4.0,3.288
41908,4.0,4.032
41909,5.0,4.19
41910,4.0,3.811
41911,3.0,3.746
41912,4.0,3.91
41913,3.0,3.919
41914,4.0,3.509
41915,5.0,4.106
41916,4.0,3.983
41917,3.0,4.043
41918,3.0,3.827
41919,5.0,4.337
41920,1.0,2.98
41921,2.0,4.362
41922,3.0,3.711
41923,5.0,3.953
41924,4.0,3.473
41925,4.0,3.812
41926,4.0,3.906
41927,4.0,4.11
41928,5.0,4.384
41929,5.0,3.758
41930,4.0,3.687
41931,4.0,3.539
41932,5.0,3.536
41933,3.0,3.809
41934,5.0,3.987
41935,5.0,3.617
41936,3.0,3.92
41937,5.0,3.896
41938,3.0,3.514
41939,4.0,4.059
41940,3.0,3.976
41941,4.0,4.275
41942,3.0,4.011
41943,3.0,3.603
41944,4.0,3.867
41945,4.0,4.09
41946,4.0,4.003
41947,5.0,4.272
41948,4.0,3.963
41949,3.0,3.896
41950,4.0,4.08
41951,2.0,3.864
41952,3.0,3.585
41953,5.0,3.612
41954,4.0,3.71
41955,4.0,3.931
41956,5.0,4.04
41957,4.0,3.964
41958,3.0,3.852
41959,4.0,3.537
41960,4.0,4.073
41961,5.0,3.582
41962,5.0,4.395
41963,4.0,3.773
41964,5.0,3.866
41965,3.0,4.0
41966,4.0,3.466
41967,4.0,3.476
41968,4.0,3.732
41969,5.0,3.837
41970,3.0,4.263
41971,4.0,4.044
41972,3.0,3.3
41973,4.0,3.194
41974,4.0,3.92
41975,3.0,3.409
41976,3.0,3.724
41977,4.0,3.432
41978,2.0,2.665
41979,4.0,3.744
41980,4.0,3.353
41981,4.0,2.76
41982,2.0,3.248
41983,5.0,3.535
41984,3.0,3.7
41985,1.0,2.592
41986,5.0,3.456
41987,3.0,2.72
41988,2.0,2.921
41989,3.0,3.139
41990,3.0,3.155
41991,5.0,3.754
41992,3.0,3.588
41993,2.0,3.347
41994,5.0,3.748
41995,4.0,3.747
41996,4.0,2.895
41997,5.0,3.594
41998,3.0,4.288
41999,5.0,2.982
42000,4.0,3.39
42001,4.0,3.472
42002,5.0,3.771
42003,4.0,3.798
42004,5.0,3.818
42005,4.0,3.487
42006,5.0,4.039
42007,5.0,3.789
42008,5.0,4.001
42009,5.0,3.808
42010,4.0,3.856
42011,2.0,3.495
42012,4.0,3.379
42013,1.0,4.022
42014,5.0,3.842
42015,3.0,4.081
42016,3.0,3.793
42017,4.0,3.217
42018,4.0,3.298
42019,4.0,3.986
42020,5.0,4.017
42021,3.0,3.815
42022,3.0,4.118
42023,5.0,3.955
42024,5.0,3.942
42025,3.0,3.481
42026,5.0,3.966
42027,5.0,3.839
42028,5.0,3.684
42029,5.0,4.013
42030,4.0,3.855
42031,5.0,4.055
42032,5.0,4.11
42033,5.0,3.56
42034,3.0,3.895
42035,4.0,3.898
42036,3.0,3.263
42037,4.0,4.025
42038,5.0,3.464
42039,5.0,3.519
